Model,TBS2074
Firmware Version,v1.25.03

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.004
Sample Interval,3.2e-05
Filter Frequency,1e+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.2
Label,
TIME,CH2
-3.232e-03,-0.377109
-3.200e-03,-0.377109
-3.168e-03,0.0707813
-3.136e-03,0.0707813
-3.104e-03,0.523242
-3.072e-03,0.523242
-3.040e-03,0.495313
-3.008e-03,0.495313
-2.976e-03,0.171602
-2.944e-03,0.171602
-2.912e-03,-0.0275
-2.880e-03,-0.0275
-2.848e-03,-0.0935547
-2.816e-03,-0.0935547
-2.784e-03,-0.0375781
-2.752e-03,-0.0375781
-2.720e-03,0.0798438
-2.688e-03,0.0798438
-2.656e-03,0.134297
-2.624e-03,0.134297
-2.592e-03,0.0438672
-2.560e-03,0.0438672
-2.528e-03,-0.10875
-2.496e-03,-0.10875
-2.464e-03,-0.155078
-2.432e-03,-0.155078
-2.400e-03,-0.0139844
-2.368e-03,-0.0139844
-2.336e-03,0.172461
-2.304e-03,0.172461
-2.272e-03,0.204375
-2.240e-03,0.204375
-2.208e-03,0.00359375
-2.176e-03,0.00359375
-2.144e-03,-0.233555
