Model,TBS2074
Firmware Version,v1.25.03

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.0004
Sample Interval,3.2e-06
Filter Frequency,1e+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,1
Label,
TIME,CH1
-7.584e-04,-0.930664
-7.552e-04,-0.930664
-7.520e-04,-1.0709
-7.488e-04,-1.0709
-7.456e-04,-1.20313
-7.424e-04,-1.20313
-7.392e-04,-1.31836
-7.360e-04,-1.31836
-7.328e-04,-1.42539
-7.296e-04,-1.42539
-7.264e-04,-1.52285
-7.232e-04,-1.52285
-7.200e-04,-1.59668
-7.168e-04,-1.59668
-7.136e-04,-1.66211
-7.104e-04,-1.66211
-7.072e-04,-1.72402
-7.040e-04,-1.72402
-7.008e-04,-1.78633
-6.976e-04,-1.78633
-6.944e-04,-1.83828
-6.912e-04,-1.83828
-6.880e-04,-1.8834
-6.848e-04,-1.8834
-6.816e-04,-1.91953
-6.784e-04,-1.91953
-6.752e-04,-1.94375
-6.720e-04,-1.94375
-6.688e-04,-1.96816
-6.656e-04,-1.96816
-6.624e-04,-1.99238
-6.592e-04,-1.99238
-6.560e-04,-2.00391
-6.528e-04,-2.00391
-6.496e-04,-2.0041
-6.464e-04,-2.0041
-6.432e-04,-2.0041
-6.400e-04,-2.0041
-6.368e-04,-2.00527
-6.336e-04,-2.00527
-6.304e-04,-1.99961
-6.272e-04,-1.99961
-6.240e-04,-1.97754
-6.208e-04,-1.97754
-6.176e-04,-1.96445
-6.144e-04,-1.96445
-6.112e-04,-1.93965
-6.080e-04,-1.93965
-6.048e-04,-1.90879
-6.016e-04,-1.90879
-5.984e-04,-1.86797
-5.952e-04,-1.86797
-5.920e-04,-1.83984
-5.888e-04,-1.83984
-5.856e-04,-1.80059
-5.824e-04,-1.80059
-5.792e-04,-1.7541
-5.760e-04,-1.7541
-5.728e-04,-1.70781
-5.696e-04,-1.70781
-5.664e-04,-1.65723
-5.632e-04,-1.65723
-5.600e-04,-1.61426
-5.568e-04,-1.61426
-5.536e-04,-1.57129
-5.504e-04,-1.57129
-5.472e-04,-1.51973
-5.440e-04,-1.51973
-5.408e-04,-1.46797
-5.376e-04,-1.46797
-5.344e-04,-1.41641
-5.312e-04,-1.41641
-5.280e-04,-1.37539
-5.248e-04,-1.37539
-5.216e-04,-1.3377
-5.184e-04,-1.3377
-5.152e-04,-1.29414
-5.120e-04,-1.29414
-5.088e-04,-1.25957
-5.056e-04,-1.25957
-5.024e-04,-1.22012
-4.992e-04,-1.22012
-4.960e-04,-1.19922
-4.928e-04,-1.19922
-4.896e-04,-1.17715
-4.864e-04,-1.17715
-4.832e-04,-1.15586
-4.800e-04,-1.15586
-4.768e-04,-1.14746
-4.736e-04,-1.14746
-4.704e-04,-1.14121
-4.672e-04,-1.14121
-4.640e-04,-1.13926
-4.608e-04,-1.13926
-4.576e-04,-1.14707
-4.544e-04,-1.14707
-4.512e-04,-1.15313
-4.480e-04,-1.15313
-4.448e-04,-1.18008
-4.416e-04,-1.18008
-4.384e-04,-1.20566
-4.352e-04,-1.20566
-4.320e-04,-1.23906
-4.288e-04,-1.23906
-4.256e-04,-1.27363
-4.224e-04,-1.27363
-4.192e-04,-1.31172
-4.160e-04,-1.31172
-4.128e-04,-1.35352
-4.096e-04,-1.35352
-4.064e-04,-1.40801
-4.032e-04,-1.40801
-4.000e-04,-1.45762
-3.968e-04,-1.45762
-3.936e-04,-1.51953
-3.904e-04,-1.51953
-3.872e-04,-1.58223
-3.840e-04,-1.58223
-3.808e-04,-1.64473
-3.776e-04,-1.64473
-3.744e-04,-1.71035
-3.712e-04,-1.71035
-3.680e-04,-1.7709
-3.648e-04,-1.7709
-3.616e-04,-1.83926
-3.584e-04,-1.83926
-3.552e-04,-1.9002
-3.520e-04,-1.9002
-3.488e-04,-1.96328
-3.456e-04,-1.96328
-3.424e-04,-2.02637
-3.392e-04,-2.02637
-3.360e-04,-2.08672
-3.328e-04,-2.08672
-3.296e-04,-2.13945
-3.264e-04,-2.13945
-3.232e-04,-2.18496
-3.200e-04,-2.18496
-3.168e-04,-2.22598
-3.136e-04,-2.22598
-3.104e-04,-2.26387
-3.072e-04,-2.26387
-3.040e-04,-2.30273
-3.008e-04,-2.30273
-2.976e-04,-2.32227
-2.944e-04,-2.32227
-2.912e-04,-2.33887
-2.880e-04,-2.33887
-2.848e-04,-2.3377
-2.816e-04,-2.3377
-2.784e-04,-2.33789
-2.752e-04,-2.33789
-2.720e-04,-2.34277
-2.688e-04,-2.34277
-2.656e-04,-2.31992
-2.624e-04,-2.31992
-2.592e-04,-2.29863
-2.560e-04,-2.29863
